IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
SkhiriEllyesMTP;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;1;1;2;1;42;49;0;2;0;9;1;5;59;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SabalyYoussoufBDX;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;0;3;1;2;0;0;0;2;1;41;51;1;2;1;9;3;6;81;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
DuboisLeoNTE;201711;1;90;1;0;0;1;0;0;0;0;0;4;0;0;7;0;0;0;1;1;0;2;31;36;0;2;0;6;0;5;70;1;1;3;0;0;0;0;1;0;0;0;0;0;1;1;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0
ToureAbdoulayeNTE;201711;1;90;1;0;0;1;0;0;0;0;0;1;0;1;1;0;2;0;1;1;2;3;45;54;0;1;0;12;0;5;74;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
Le_MarchandMaximeNIC;201711;1;90;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;1;1;0;1;47;57;0;1;0;5;1;4;70;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
TraoreHamariREN;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;5;4;1;4;67;82;0;6;0;9;0;14;119;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0
De_PrevilleNicolasBDX;201711;1;90;1;0;0;0;0;0;0;0;0;2;2;0;4;1;4;0;3;2;5;3;18;26;1;2;1;2;3;11;49;4;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CostilBenoitBDX;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;33;0;0;0;9;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
MbengueCheikhETI;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;5;2;3;0;27;32;0;2;0;4;0;7;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0
Pedro_MendesMTP;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4;3;0;3;23;33;0;2;0;7;0;8;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
BaalLudovicREN;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;62;75;0;1;0;11;3;8;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0
AndreBenjaminREN;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;5;1;60;67;0;3;1;6;1;5;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Martins_PereiraJonathanGUI;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;4;0;2;0;2;2;0;0;51;59;0;1;0;7;1;4;83;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
TraoreCharlesTRO;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;2;1;4;2;29;42;0;6;0;8;2;12;79;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
LafontAlbanTOU;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;27;0;0;0;7;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DidotEtienneGUI;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;4;3;2;1;57;71;0;3;0;6;0;8;84;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
BlinAlexisTOU;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;4;2;2;29;39;0;4;0;6;2;11;57;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
PajotVincentETI;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;2;1;0;26;35;0;5;0;1;0;9;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
CohadeRenaudMET;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;2;1;1;3;1;1;1;3;2;65;73;1;2;1;5;0;5;94;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
BambaJonathanETI;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;0;3;0;2;1;2;0;1;2;23;30;0;1;1;4;2;7;50;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0
KrhinReneNTE;201711;1;90;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;3;1;1;28;34;0;3;0;5;1;8;49;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
BerchicheYuriPSG;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;1;1;2;57;65;1;0;0;5;1;4;89;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0
AreolaAlphonsePSG;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;34;0;1;0;6;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
DiopIssaTOU;201711;1;90;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;1;0;1;23;32;0;2;0;7;0;5;42;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
SilvaGabrielETI;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;3;4;19;24;0;1;0;1;0;7;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JemersonMON;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;2;1;39;43;0;2;0;6;0;4;56;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0
MalcomBDX;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;6;1;2;0;0;0;2;2;32;39;0;0;0;5;6;8;63;4;0;1;0;0;0;0;3;0;0;0;0;0;3;3;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
GnagnonJorisREN;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;75;77;0;0;0;6;0;1;88;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0
ReynetBaptisteDIJ;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;46;0;0;0;13;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
KoubekTomasREN;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;33;0;1;0;8;0;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;1;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
AmalfitanoRomainDIJ;201711;1;90;1;0;0;1;0;0;0;0;0;1;0;3;0;0;0;1;5;2;2;4;29;39;0;0;0;8;1;10;61;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;0;0;1;0
RosierValentinDIJ;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;2;2;3;3;32;44;1;1;0;5;0;6;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
TavaresJulioDIJ;201711;1;90;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;2;1;11;23;0;7;0;3;1;9;35;4;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
BalliuIvanMET;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;1;1;1;0;40;49;0;0;0;6;0;1;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
PhilippsChrisMET;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;2;0;0;2;0;45;49;0;0;0;11;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LusambaArnaudNIC;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;5;4;3;1;29;34;0;0;0;7;2;8;58;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
SantamariaBaptisteANG;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;3;1;1;2;18;26;0;3;0;3;0;8;43;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Toko_EkambiKarlANG;201711;1;90;1;0;0;0;0;0;1;1;0;2;1;0;0;0;1;0;2;0;1;0;22;24;0;1;1;1;1;4;35;4;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;1
PepeNicolasLIL;201711;1;90;1;0;0;0;0;0;0;0;0;2;1;0;1;0;4;0;1;0;2;2;22;26;0;0;0;4;2;5;43;3;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
PellenardTheoBDX;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;4;1;0;1;3;1;1;1;33;44;1;0;0;6;2;6;79;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
JullienChristopherTOU;201711;1;90;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;3;0;44;57;0;3;0;7;0;4;66;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
HunouAdrienREN;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;3;25;33;0;0;0;3;1;5;47;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
LimaLucasNTE;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;10;6;3;0;1;0;4;2;16;21;3;1;0;3;0;4;44;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Diego_CarlosNTE;201711;1;90;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;3;2;2;1;36;49;0;4;0;7;0;8;74;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;2;0;0;0;0;1
BenitezWalterNIC;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;0;0;0;16;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;4;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JohnssonKarl-JohanGUI;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;23;30;0;0;0;5;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
KhaouiSaif-EddineTRO;201711;1;90;1;0;0;0;0;0;0;0;0;2;0;2;5;1;2;0;5;1;1;1;25;33;0;0;1;8;2;8;54;1;1;1;0;0;0;0;0;0;0;0;0;0;3;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;4;2;0;0;0;0;0
SantiniIvanCAE;201711;1;90;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;3;20;30;0;5;0;5;1;9;42;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
Amian_AdouKelvinTOU;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;3;3;0;0;24;32;0;1;0;6;0;4;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SomaliaTOU;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;4;4;0;1;28;34;0;1;1;7;3;9;56;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
MichelMathieuANG;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21;0;2;0;11;0;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;3;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SankohBaissamaCAE;201711;1;90;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;1;2;30;38;0;5;0;3;0;6;57;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
MarcalFernandoLYO;201711;1;90;1;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;1;1;0;3;61;73;0;3;0;8;0;7;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0
MarianoLYO;201711;1;90;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;1;0;1;15;22;0;0;0;4;0;2;40;3;1;2;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1
LewczukIgorBDX;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;23;28;0;1;0;3;0;1;37;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LacroixLeoETI;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;36;43;0;5;0;2;0;6;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
MarlonNIC;201711;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;27;27;0;1;0;3;0;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
MaigaDigbo_Gnampa_HabibETI;201711;1;90;1;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1;3;1;5;2;27;37;0;0;0;10;0;5;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
